# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-26 19:31:26 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11452500 CACHE C A YOLO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11452500
#            TS   parameter     Description
#         15900       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	15900_00060	15900_00060_cd
USGS	11452500	2017-10-25 13:15	PDT	22.3	A
USGS	11452500	2017-10-25 13:30	PDT	21.1	A
USGS	11452500	2017-10-25 13:45	PDT	19.9	A
USGS	11452500	2017-10-25 14:00	PDT	22.9	A
USGS	11452500	2017-10-25 14:15	PDT	18.7	A
USGS	11452500	2017-10-25 14:30	PDT	19.3	A
USGS	11452500	2017-10-25 14:45	PDT	20.5	A
USGS	11452500	2017-10-25 15:00	PDT	19.9	A
USGS	11452500	2017-10-25 15:15	PDT	20.5	A
USGS	11452500	2017-10-25 15:30	PDT	21.1	A
USGS	11452500	2017-10-25 15:45	PDT	19.9	A
USGS	11452500	2017-10-25 16:00	PDT	20.5	A
USGS	11452500	2017-10-25 16:15	PDT	19.9	A
USGS	11452500	2017-10-25 16:30	PDT	21.1	A
USGS	11452500	2017-10-25 16:45	PDT	23.6	A
USGS	11452500	2017-10-25 17:00	PDT	24.9	A
USGS	11452500	2017-10-25 17:15	PDT	22.3	A
USGS	11452500	2017-10-25 17:30	PDT	24.9	A
USGS	11452500	2017-10-25 17:45	PDT	22.3	A
USGS	11452500	2017-10-25 18:00	PDT	26.9	A
USGS	11452500	2017-10-25 18:15	PDT	19.9	A
USGS	11452500	2017-10-25 18:30	PDT	20.5	A
USGS	11452500	2017-10-25 18:45	PDT	20.5	A
USGS	11452500	2017-10-25 19:00	PDT	21.1	A
USGS	11452500	2017-10-25 19:15	PDT	21.1	A
USGS	11452500	2017-10-25 19:30	PDT	21.1	A
USGS	11452500	2017-10-25 19:45	PDT	22.9	A
USGS	11452500	2017-10-25 20:00	PDT	22.3	A
USGS	11452500	2017-10-25 20:15	PDT	22.3	A
USGS	11452500	2017-10-25 20:30	PDT	21.7	A
USGS	11452500	2017-10-25 20:45	PDT	22.3	A
USGS	11452500	2017-10-25 21:00	PDT	22.9	A
USGS	11452500	2017-10-25 21:15	PDT	21.7	A
USGS	11452500	2017-10-25 21:30	PDT	24.9	A
USGS	11452500	2017-10-25 21:45	PDT	22.3	A
USGS	11452500	2017-10-25 22:00	PDT	24.9	A
USGS	11452500	2017-10-25 22:15	PDT	25.6	A
USGS	11452500	2017-10-25 22:30	PDT	25.6	A
USGS	11452500	2017-10-25 22:45	PDT	23.6	A
USGS	11452500	2017-10-25 23:00	PDT	24.9	A
USGS	11452500	2017-10-25 23:15	PDT	22.3	A
USGS	11452500	2017-10-25 23:30	PDT	23.6	A
USGS	11452500	2017-10-25 23:45	PDT	22.9	A
USGS	11452500	2017-10-26 00:00	PDT	22.9	A
USGS	11452500	2017-10-26 00:15	PDT	27.6	A
USGS	11452500	2017-10-26 00:30	PDT	24.9	A
USGS	11452500	2017-10-26 00:45	PDT	26.9	A
USGS	11452500	2017-10-26 01:00	PDT	22.9	A
USGS	11452500	2017-10-26 01:15	PDT	23.6	A
USGS	11452500	2017-10-26 01:30	PDT	24.2	A
USGS	11452500	2017-10-26 01:45	PDT	24.9	A
USGS	11452500	2017-10-26 02:00	PDT	24.9	A
USGS	11452500	2017-10-26 02:15	PDT	23.6	A
USGS	11452500	2017-10-26 02:30	PDT	27.6	A
USGS	11452500	2017-10-26 02:45	PDT	23.6	A
USGS	11452500	2017-10-26 03:00	PDT	26.9	A
USGS	11452500	2017-10-26 03:15	PDT	26.2	A
USGS	11452500	2017-10-26 03:30	PDT	24.2	A
USGS	11452500	2017-10-26 03:45	PDT	24.9	A
USGS	11452500	2017-10-26 04:00	PDT	25.6	A
USGS	11452500	2017-10-26 04:15	PDT	28.3	A
USGS	11452500	2017-10-26 04:30	PDT	27.6	A
USGS	11452500	2017-10-26 04:45	PDT	25.6	A
USGS	11452500	2017-10-26 05:00	PDT	23.6	A
USGS	11452500	2017-10-26 05:15	PDT	21.7	A
USGS	11452500	2017-10-26 05:30	PDT	21.7	A
USGS	11452500	2017-10-26 05:45	PDT	21.1	A
USGS	11452500	2017-10-26 06:00	PDT	20.5	A
USGS	11452500	2017-10-26 06:15	PDT	25.6	A
USGS	11452500	2017-10-26 06:30	PDT	23.6	A
USGS	11452500	2017-10-26 06:45	PDT	22.9	A
USGS	11452500	2017-10-26 07:00	PDT	20.5	A
USGS	11452500	2017-10-26 07:15	PDT	22.3	A
USGS	11452500	2017-10-26 07:30	PDT	21.1	A
USGS	11452500	2017-10-26 07:45	PDT	22.9	A
USGS	11452500	2017-10-26 08:00	PDT	26.2	A
USGS	11452500	2017-10-26 08:15	PDT	24.9	A
USGS	11452500	2017-10-26 08:30	PDT	22.9	A
USGS	11452500	2017-10-26 08:45	PDT	22.9	A
USGS	11452500	2017-10-26 09:00	PDT	23.6	A
USGS	11452500	2017-10-26 09:15	PDT	22.3	A
USGS	11452500	2017-10-26 09:30	PDT	21.7	A
USGS	11452500	2017-10-26 09:45	PDT	21.1	A
USGS	11452500	2017-10-26 10:00	PDT	22.9	A
USGS	11452500	2017-10-26 10:15	PDT	24.9	A
USGS	11452500	2017-10-26 10:30	PDT	22.9	A
USGS	11452500	2017-10-26 10:45	PDT	22.3	A
USGS	11452500	2017-10-26 11:00	PDT	21.7	A
USGS	11452500	2017-10-26 11:15	PDT	21.7	A
USGS	11452500	2017-10-26 11:30	PDT	20.5	A
USGS	11452500	2017-10-26 11:45	PDT	18.2	A
USGS	11452500	2017-10-26 12:00	PDT	21.7	A
USGS	11452500	2017-10-26 12:15	PDT	19.3	A
USGS	11452500	2017-10-26 12:30	PDT	20.5	A
USGS	11452500	2017-10-26 12:45	PDT	19.9	A
USGS	11452500	2017-10-26 13:00	PDT	19.3	A
USGS	11452500	2017-10-26 13:15	PDT	16.0	A
USGS	11452500	2017-10-26 13:30	PDT	18.2	A
USGS	11452500	2017-10-26 13:45	PDT	17.6	A
USGS	11452500	2017-10-26 14:00	PDT	21.1	A
USGS	11452500	2017-10-26 14:15	PDT	19.9	A
USGS	11452500	2017-10-26 14:30	PDT	19.3	A
USGS	11452500	2017-10-26 14:45	PDT	17.1	A
USGS	11452500	2017-10-26 15:00	PDT	21.1	A
USGS	11452500	2017-10-26 15:15	PDT	23.6	A
USGS	11452500	2017-10-26 15:30	PDT	19.9	A
USGS	11452500	2017-10-26 15:45	PDT	19.9	A
USGS	11452500	2017-10-26 16:00	PDT	21.1	A
USGS	11452500	2017-10-26 16:15	PDT	18.2	A
USGS	11452500	2017-10-26 16:30	PDT	24.2	A
USGS	11452500	2017-10-26 16:45	PDT	19.9	A
USGS	11452500	2017-10-26 17:00	PDT	19.3	A
USGS	11452500	2017-10-26 17:15	PDT	19.9	A
USGS	11452500	2017-10-26 17:30	PDT	19.3	A
USGS	11452500	2017-10-26 17:45	PDT	21.1	A
USGS	11452500	2017-10-26 18:00	PDT	21.1	A
USGS	11452500	2017-10-26 18:15	PDT	17.1	A
USGS	11452500	2017-10-26 18:30	PDT	22.9	A
USGS	11452500	2017-10-26 18:45	PDT	17.6	A
USGS	11452500	2017-10-26 19:00	PDT	21.7	A
USGS	11452500	2017-10-26 19:15	PDT	20.5	A
USGS	11452500	2017-10-26 19:30	PDT	19.3	A
USGS	11452500	2017-10-26 19:45	PDT	18.7	A
USGS	11452500	2017-10-26 20:00	PDT	19.3	A
USGS	11452500	2017-10-26 20:15	PDT	17.6	A
USGS	11452500	2017-10-26 20:30	PDT	17.6	A
USGS	11452500	2017-10-26 20:45	PDT	19.3	A
USGS	11452500	2017-10-26 21:00	PDT	19.9	A
USGS	11452500	2017-10-26 21:15	PDT	18.2	A
USGS	11452500	2017-10-26 21:30	PDT	18.7	A
USGS	11452500	2017-10-26 21:45	PDT	17.1	A
USGS	11452500	2017-10-26 22:00	PDT	19.3	A
USGS	11452500	2017-10-26 22:15	PDT	18.2	A
USGS	11452500	2017-10-26 22:30	PDT	18.2	A
USGS	11452500	2017-10-26 22:45	PDT	17.1	A
USGS	11452500	2017-10-26 23:00	PDT	17.6	A
USGS	11452500	2017-10-26 23:15	PDT	16.0	A
USGS	11452500	2017-10-26 23:30	PDT	18.7	A
USGS	11452500	2017-10-26 23:45	PDT	18.2	A
USGS	11452500	2017-10-27 00:00	PDT	17.1	A
USGS	11452500	2017-10-27 00:15	PDT	19.3	A
USGS	11452500	2017-10-27 00:30	PDT	18.7	A
USGS	11452500	2017-10-27 00:45	PDT	18.2	A
USGS	11452500	2017-10-27 01:00	PDT	18.7	A
USGS	11452500	2017-10-27 01:15	PDT	19.9	A
USGS	11452500	2017-10-27 01:30	PDT	19.3	A
USGS	11452500	2017-10-27 01:45	PDT	19.3	A
USGS	11452500	2017-10-27 02:00	PDT	18.2	A
USGS	11452500	2017-10-27 02:15	PDT	19.3	A
USGS	11452500	2017-10-27 02:30	PDT	20.5	A
USGS	11452500	2017-10-27 02:45	PDT	20.5	A
USGS	11452500	2017-10-27 03:00	PDT	20.5	A
USGS	11452500	2017-10-27 03:15	PDT	19.9	A
USGS	11452500	2017-10-27 03:30	PDT	21.7	A
USGS	11452500	2017-10-27 03:45	PDT	20.5	A
USGS	11452500	2017-10-27 04:00	PDT	22.3	A
USGS	11452500	2017-10-27 04:15	PDT	22.3	A
USGS	11452500	2017-10-27 04:30	PDT	21.7	A
USGS	11452500	2017-10-27 04:45	PDT	22.3	A
USGS	11452500	2017-10-27 05:00	PDT	21.7	A
USGS	11452500	2017-10-27 05:15	PDT	24.2	A
USGS	11452500	2017-10-27 05:30	PDT	20.5	A
USGS	11452500	2017-10-27 05:45	PDT	24.2	A
USGS	11452500	2017-10-27 06:00	PDT	24.2	A
USGS	11452500	2017-10-27 06:15	PDT	21.7	A
USGS	11452500	2017-10-27 06:30	PDT	22.3	A
USGS	11452500	2017-10-27 06:45	PDT	22.3	A
USGS	11452500	2017-10-27 07:00	PDT	21.7	A
USGS	11452500	2017-10-27 07:15	PDT	21.7	A
USGS	11452500	2017-10-27 07:30	PDT	22.9	A
USGS	11452500	2017-10-27 07:45	PDT	20.5	A
USGS	11452500	2017-10-27 08:00	PDT	21.7	A
USGS	11452500	2017-10-27 08:15	PDT	29.8	A
USGS	11452500	2017-10-27 08:30	PDT	21.7	A
USGS	11452500	2017-10-27 08:45	PDT	19.3	A
USGS	11452500	2017-10-27 09:00	PDT	19.3	A
USGS	11452500	2017-10-27 09:15	PDT	22.9	A
USGS	11452500	2017-10-27 09:30	PDT	19.3	A
USGS	11452500	2017-10-27 09:45	PDT	19.3	A
USGS	11452500	2017-10-27 10:00	PDT	21.1	A
USGS	11452500	2017-10-27 10:15	PDT	19.3	A
USGS	11452500	2017-10-27 10:30	PDT	17.6	A
USGS	11452500	2017-10-27 10:45	PDT	16.0	A
USGS	11452500	2017-10-27 11:00	PDT	17.6	A
USGS	11452500	2017-10-27 11:15	PDT	16.0	A
USGS	11452500	2017-10-27 11:30	PDT	17.1	A
USGS	11452500	2017-10-27 11:45	PDT	18.2	A
USGS	11452500	2017-10-27 12:00	PDT	18.2	A
USGS	11452500	2017-10-27 12:15	PDT	17.1	A
USGS	11452500	2017-10-27 12:30	PDT	13.0	A
USGS	11452500	2017-10-27 12:45	PDT	17.1	A
USGS	11452500	2017-10-27 13:00	PDT	15.5	A
USGS	11452500	2017-10-27 13:15	PDT	17.6	A
USGS	11452500	2017-10-27 13:30	PDT	15.5	A
USGS	11452500	2017-10-27 13:45	PDT	17.1	A
USGS	11452500	2017-10-27 14:00	PDT	14.5	A
USGS	11452500	2017-10-27 14:15	PDT	16.0	A
USGS	11452500	2017-10-27 14:30	PDT	16.0	A
USGS	11452500	2017-10-27 14:45	PDT	16.0	A
USGS	11452500	2017-10-27 15:00	PDT	14.5	A
USGS	11452500	2017-10-27 15:15	PDT	17.6	A
USGS	11452500	2017-10-27 15:30	PDT	16.0	A
USGS	11452500	2017-10-27 15:45	PDT	16.0	A
USGS	11452500	2017-10-27 16:00	PDT	15.5	A
USGS	11452500	2017-10-27 16:15	PDT	16.0	A
USGS	11452500	2017-10-27 16:30	PDT	17.6	A
USGS	11452500	2017-10-27 16:45	PDT	14.0	A
USGS	11452500	2017-10-27 17:00	PDT	15.5	A
USGS	11452500	2017-10-27 17:15	PDT	17.6	A
USGS	11452500	2017-10-27 17:30	PDT	13.5	A
USGS	11452500	2017-10-27 17:45	PDT	15.0	A
USGS	11452500	2017-10-27 18:00	PDT	13.0	A
USGS	11452500	2017-10-27 18:15	PDT	15.0	A
USGS	11452500	2017-10-27 18:30	PDT	14.5	A
USGS	11452500	2017-10-27 18:45	PDT	14.5	A
USGS	11452500	2017-10-27 19:00	PDT	15.0	A
USGS	11452500	2017-10-27 19:15	PDT	16.0	A
USGS	11452500	2017-10-27 19:30	PDT	14.5	A
USGS	11452500	2017-10-27 19:45	PDT	15.0	A
USGS	11452500	2017-10-27 20:00	PDT	15.5	A
USGS	11452500	2017-10-27 20:15	PDT	15.5	A
USGS	11452500	2017-10-27 20:30	PDT	14.5	A
USGS	11452500	2017-10-27 20:45	PDT	15.5	A
USGS	11452500	2017-10-27 21:00	PDT	14.5	A
USGS	11452500	2017-10-27 21:15	PDT	16.0	A
USGS	11452500	2017-10-27 21:30	PDT	15.5	A
USGS	11452500	2017-10-27 21:45	PDT	16.0	A
USGS	11452500	2017-10-27 22:00	PDT	16.5	A
USGS	11452500	2017-10-27 22:15	PDT	16.0	A
USGS	11452500	2017-10-27 22:30	PDT	15.5	A
USGS	11452500	2017-10-27 22:45	PDT	16.5	A
USGS	11452500	2017-10-27 23:00	PDT	15.0	A
USGS	11452500	2017-10-27 23:15	PDT	14.5	A
USGS	11452500	2017-10-27 23:30	PDT	14.0	A
USGS	11452500	2017-10-27 23:45	PDT	17.1	A
USGS	11452500	2017-10-28 00:00	PDT	13.0	A
USGS	11452500	2017-10-28 00:15	PDT	19.3	A
USGS	11452500	2017-10-28 00:30	PDT	18.2	A
USGS	11452500	2017-10-28 00:45	PDT	17.1	A
USGS	11452500	2017-10-28 01:00	PDT	16.5	A
USGS	11452500	2017-10-28 01:15	PDT	17.6	A
USGS	11452500	2017-10-28 01:30	PDT	15.5	A
USGS	11452500	2017-10-28 01:45	PDT	15.5	A
USGS	11452500	2017-10-28 02:00	PDT	17.1	A
USGS	11452500	2017-10-28 02:15	PDT	17.6	A
USGS	11452500	2017-10-28 02:30	PDT	17.6	A
USGS	11452500	2017-10-28 02:45	PDT	17.1	A
USGS	11452500	2017-10-28 03:00	PDT	15.5	A
USGS	11452500	2017-10-28 03:15	PDT	14.5	A
USGS	11452500	2017-10-28 03:30	PDT	18.2	A
USGS	11452500	2017-10-28 03:45	PDT	18.2	A
USGS	11452500	2017-10-28 04:00	PDT	19.9	A
USGS	11452500	2017-10-28 04:15	PDT	20.5	A
USGS	11452500	2017-10-28 04:30	PDT	21.1	A
USGS	11452500	2017-10-28 04:45	PDT	17.1	A
USGS	11452500	2017-10-28 05:00	PDT	17.1	A
USGS	11452500	2017-10-28 05:15	PDT	18.2	A
USGS	11452500	2017-10-28 05:30	PDT	18.2	A
USGS	11452500	2017-10-28 05:45	PDT	16.5	A
USGS	11452500	2017-10-28 06:00	PDT	19.9	A
USGS	11452500	2017-10-28 06:15	PDT	17.6	A
USGS	11452500	2017-10-28 06:30	PDT	19.9	A
USGS	11452500	2017-10-28 06:45	PDT	18.7	A
USGS	11452500	2017-10-28 07:00	PDT	23.6	A
USGS	11452500	2017-10-28 07:15	PDT	23.6	A
USGS	11452500	2017-10-28 07:30	PDT	17.1	A
USGS	11452500	2017-10-28 07:45	PDT	20.5	A
USGS	11452500	2017-10-28 08:00	PDT	17.1	A
USGS	11452500	2017-10-28 08:15	PDT	20.5	A
USGS	11452500	2017-10-28 08:30	PDT	20.5	A
USGS	11452500	2017-10-28 08:45	PDT	21.1	A
USGS	11452500	2017-10-28 09:00	PDT	19.9	A
USGS	11452500	2017-10-28 09:15	PDT	20.5	A
USGS	11452500	2017-10-28 09:30	PDT	21.7	A
USGS	11452500	2017-10-28 09:45	PDT	18.2	A
USGS	11452500	2017-10-28 10:00	PDT	18.7	A
USGS	11452500	2017-10-28 10:15	PDT	19.9	A
USGS	11452500	2017-10-28 10:30	PDT	18.7	A
USGS	11452500	2017-10-28 10:45	PDT	17.6	A
USGS	11452500	2017-10-28 11:00	PDT	19.9	A
USGS	11452500	2017-10-28 11:15	PDT	18.7	A
USGS	11452500	2017-10-28 11:30	PDT	16.0	A
USGS	11452500	2017-10-28 11:45	PDT	18.7	A
USGS	11452500	2017-10-28 12:00	PDT	18.7	A
USGS	11452500	2017-10-28 12:15	PDT	19.9	A
USGS	11452500	2017-10-28 12:30	PDT	19.9	A
USGS	11452500	2017-10-28 12:45	PDT	22.3	A
USGS	11452500	2017-10-28 13:00	PDT	21.7	A
USGS	11452500	2017-10-28 13:15	PDT	21.1	A
USGS	11452500	2017-10-28 13:30	PDT	20.5	A
USGS	11452500	2017-10-28 13:45	PDT	21.7	A
USGS	11452500	2017-10-28 14:00	PDT	21.7	A
USGS	11452500	2017-10-28 14:15	PDT	20.5	A
USGS	11452500	2017-10-28 14:30	PDT	21.7	A
USGS	11452500	2017-10-28 14:45	PDT	18.2	A
USGS	11452500	2017-10-28 15:00	PDT	19.3	A
USGS	11452500	2017-10-28 15:15	PDT	18.7	A
USGS	11452500	2017-10-28 15:30	PDT	24.2	A
USGS	11452500	2017-10-28 15:45	PDT	23.6	A
USGS	11452500	2017-10-28 16:00	PDT	21.7	A
USGS	11452500	2017-10-28 16:15	PDT	19.3	A
USGS	11452500	2017-10-28 16:30	PDT	21.7	A
USGS	11452500	2017-10-28 16:45	PDT	22.3	A
USGS	11452500	2017-10-28 17:00	PDT	16.0	A
USGS	11452500	2017-10-28 17:15	PDT	21.7	A
USGS	11452500	2017-10-28 17:30	PDT	21.7	A
USGS	11452500	2017-10-28 17:45	PDT	19.9	A
USGS	11452500	2017-10-28 18:00	PDT	18.2	A
USGS	11452500	2017-10-28 18:15	PDT	19.3	A
USGS	11452500	2017-10-28 18:30	PDT	17.1	A
USGS	11452500	2017-10-28 18:45	PDT	16.0	A
USGS	11452500	2017-10-28 19:00	PDT	16.5	A
USGS	11452500	2017-10-28 19:15	PDT	19.3	A
USGS	11452500	2017-10-28 19:30	PDT	19.3	A
USGS	11452500	2017-10-28 19:45	PDT	18.7	A
USGS	11452500	2017-10-28 20:00	PDT	19.9	A
USGS	11452500	2017-10-28 20:15	PDT	18.2	A
USGS	11452500	2017-10-28 20:30	PDT	16.0	A
USGS	11452500	2017-10-28 20:45	PDT	17.1	A
USGS	11452500	2017-10-28 21:00	PDT	19.3	A
USGS	11452500	2017-10-28 21:15	PDT	18.7	A
USGS	11452500	2017-10-28 21:30	PDT	15.5	A
USGS	11452500	2017-10-28 21:45	PDT	15.0	A
USGS	11452500	2017-10-28 22:00	PDT	15.5	A
USGS	11452500	2017-10-28 22:15	PDT	20.5	A
USGS	11452500	2017-10-28 22:30	PDT	16.5	A
USGS	11452500	2017-10-28 22:45	PDT	17.1	A
USGS	11452500	2017-10-28 23:00	PDT	16.0	A
USGS	11452500	2017-10-28 23:15	PDT	19.9	A
USGS	11452500	2017-10-28 23:30	PDT	15.5	A
USGS	11452500	2017-10-28 23:45	PDT	20.5	A
USGS	11452500	2017-10-29 00:00	PDT	18.2	A
USGS	11452500	2017-10-29 00:15	PDT	17.1	A
USGS	11452500	2017-10-29 00:30	PDT	16.0	A
USGS	11452500	2017-10-29 00:45	PDT	21.7	A
USGS	11452500	2017-10-29 01:00	PDT	17.1	A
USGS	11452500	2017-10-29 01:15	PDT	13.5	A
USGS	11452500	2017-10-29 01:30	PDT	18.2	A
USGS	11452500	2017-10-29 01:45	PDT	19.9	A
USGS	11452500	2017-10-29 02:00	PDT	18.2	A
USGS	11452500	2017-10-29 02:15	PDT	16.0	A
USGS	11452500	2017-10-29 02:30	PDT	19.3	A
USGS	11452500	2017-10-29 02:45	PDT	18.7	A
USGS	11452500	2017-10-29 03:00	PDT	19.3	A
USGS	11452500	2017-10-29 03:15	PDT	22.9	A
USGS	11452500	2017-10-29 03:30	PDT	20.5	A
USGS	11452500	2017-10-29 03:45	PDT	24.2	A
USGS	11452500	2017-10-29 04:00	PDT	22.9	A
USGS	11452500	2017-10-29 04:15	PDT	23.6	A
USGS	11452500	2017-10-29 04:30	PDT	21.1	A
USGS	11452500	2017-10-29 04:45	PDT	20.5	A
USGS	11452500	2017-10-29 05:00	PDT	19.9	A
USGS	11452500	2017-10-29 05:15	PDT	21.1	A
USGS	11452500	2017-10-29 05:30	PDT	21.1	A
USGS	11452500	2017-10-29 05:45	PDT	22.9	A
USGS	11452500	2017-10-29 06:00	PDT	21.7	A
USGS	11452500	2017-10-29 06:15	PDT	22.9	A
USGS	11452500	2017-10-29 06:30	PDT	22.3	A
USGS	11452500	2017-10-29 06:45	PDT	18.7	A
USGS	11452500	2017-10-29 07:00	PDT	20.5	A
USGS	11452500	2017-10-29 07:15	PDT	21.7	A
USGS	11452500	2017-10-29 07:30	PDT	21.7	A
USGS	11452500	2017-10-29 07:45	PDT	20.5	A
USGS	11452500	2017-10-29 08:00	PDT	24.2	A
USGS	11452500	2017-10-29 08:15	PDT	19.3	A
USGS	11452500	2017-10-29 08:30	PDT	22.9	A
USGS	11452500	2017-10-29 08:45	PDT	18.7	A
USGS	11452500	2017-10-29 09:00	PDT	22.3	A
USGS	11452500	2017-10-29 09:15	PDT	19.9	A
USGS	11452500	2017-10-29 09:30	PDT	18.2	A
USGS	11452500	2017-10-29 09:45	PDT	19.3	A
USGS	11452500	2017-10-29 10:00	PDT	19.9	A
USGS	11452500	2017-10-29 10:15	PDT	20.5	A
USGS	11452500	2017-10-29 10:30	PDT	18.2	A
USGS	11452500	2017-10-29 10:45	PDT	19.3	A
USGS	11452500	2017-10-29 11:00	PDT	19.9	A
USGS	11452500	2017-10-29 11:15	PDT	20.5	A
USGS	11452500	2017-10-29 11:30	PDT	19.3	A
USGS	11452500	2017-10-29 11:45	PDT	16.5	A
USGS	11452500	2017-10-29 12:00	PDT	18.2	A
USGS	11452500	2017-10-29 12:15	PDT	20.5	A
USGS	11452500	2017-10-29 12:30	PDT	21.1	A
USGS	11452500	2017-10-29 12:45	PDT	21.1	A
USGS	11452500	2017-10-29 13:00	PDT	17.6	A
USGS	11452500	2017-10-29 13:15	PDT	18.2	A
USGS	11452500	2017-10-29 13:30	PDT	20.5	A
USGS	11452500	2017-10-29 13:45	PDT	18.7	A
USGS	11452500	2017-10-29 14:00	PDT	22.9	A
USGS	11452500	2017-10-29 14:15	PDT	19.9	A
USGS	11452500	2017-10-29 14:30	PDT	20.5	A
USGS	11452500	2017-10-29 14:45	PDT	22.3	A
USGS	11452500	2017-10-29 15:00	PDT	21.1	A
USGS	11452500	2017-10-29 15:15	PDT	23.6	A
USGS	11452500	2017-10-29 15:30	PDT	19.3	A
USGS	11452500	2017-10-29 15:45	PDT	18.7	A
USGS	11452500	2017-10-29 16:00	PDT	21.7	A
USGS	11452500	2017-10-29 16:15	PDT	21.1	A
USGS	11452500	2017-10-29 16:30	PDT	21.7	A
USGS	11452500	2017-10-29 16:45	PDT	22.3	A
USGS	11452500	2017-10-29 17:00	PDT	21.7	A
USGS	11452500	2017-10-29 17:15	PDT	22.3	A
USGS	11452500	2017-10-29 17:30	PDT	24.2	A
USGS	11452500	2017-10-29 17:45	PDT	21.7	A
USGS	11452500	2017-10-29 18:00	PDT	24.9	A
USGS	11452500	2017-10-29 18:15	PDT	25.6	A
USGS	11452500	2017-10-29 18:30	PDT	20.5	A
USGS	11452500	2017-10-29 18:45	PDT	26.9	A
USGS	11452500	2017-10-29 19:00	PDT	19.3	A
USGS	11452500	2017-10-29 19:15	PDT	20.5	A
USGS	11452500	2017-10-29 19:30	PDT	22.3	A
USGS	11452500	2017-10-29 19:45	PDT	23.6	A
USGS	11452500	2017-10-29 20:00	PDT	21.7	A
USGS	11452500	2017-10-29 20:15	PDT	25.6	A
USGS	11452500	2017-10-29 20:30	PDT	22.9	A
USGS	11452500	2017-10-29 20:45	PDT	22.3	A
USGS	11452500	2017-10-29 21:00	PDT	24.9	A
USGS	11452500	2017-10-29 21:15	PDT	25.6	A
USGS	11452500	2017-10-29 21:30	PDT	26.2	A
USGS	11452500	2017-10-29 21:45	PDT	22.3	A
USGS	11452500	2017-10-29 22:00	PDT	24.2	A
USGS	11452500	2017-10-29 22:15	PDT	26.9	A
USGS	11452500	2017-10-29 22:30	PDT	26.2	A
USGS	11452500	2017-10-29 22:45	PDT	23.6	A
USGS	11452500	2017-10-29 23:00	PDT	27.6	A
USGS	11452500	2017-10-29 23:15	PDT	24.2	A
USGS	11452500	2017-10-29 23:30	PDT	29.1	A
USGS	11452500	2017-10-29 23:45	PDT	24.9	A
USGS	11452500	2017-10-30 00:00	PDT	20.5	A
USGS	11452500	2017-10-30 00:15	PDT	22.3	A
USGS	11452500	2017-10-30 00:30	PDT	23.6	A
USGS	11452500	2017-10-30 00:45	PDT	26.2	A
USGS	11452500	2017-10-30 01:00	PDT	25.6	A
USGS	11452500	2017-10-30 01:15	PDT	24.9	A
USGS	11452500	2017-10-30 01:30	PDT	19.9	A
USGS	11452500	2017-10-30 01:45	PDT	27.6	A
USGS	11452500	2017-10-30 02:00	PDT	24.9	A
USGS	11452500	2017-10-30 02:15	PDT	26.9	A
USGS	11452500	2017-10-30 02:30	PDT	23.6	A
USGS	11452500	2017-10-30 02:45	PDT	22.9	A
USGS	11452500	2017-10-30 03:00	PDT	21.1	A
USGS	11452500	2017-10-30 03:15	PDT	24.2	A
USGS	11452500	2017-10-30 03:30	PDT	25.6	A
USGS	11452500	2017-10-30 03:45	PDT	18.7	A
USGS	11452500	2017-10-30 04:00	PDT	22.3	A
USGS	11452500	2017-10-30 04:15	PDT	24.9	A
USGS	11452500	2017-10-30 04:30	PDT	24.9	A
USGS	11452500	2017-10-30 04:45	PDT	25.6	A
USGS	11452500	2017-10-30 05:00	PDT	24.2	A
USGS	11452500	2017-10-30 05:15	PDT	25.6	A
USGS	11452500	2017-10-30 05:30	PDT	26.2	A
USGS	11452500	2017-10-30 05:45	PDT	26.9	A
USGS	11452500	2017-10-30 06:00	PDT	25.6	A
USGS	11452500	2017-10-30 06:15	PDT	24.2	A
USGS	11452500	2017-10-30 06:30	PDT	23.6	A
USGS	11452500	2017-10-30 06:45	PDT	22.9	A
USGS	11452500	2017-10-30 07:00	PDT	24.2	A
USGS	11452500	2017-10-30 07:15	PDT	23.6	A
USGS	11452500	2017-10-30 07:30	PDT	24.2	A
USGS	11452500	2017-10-30 07:45	PDT	24.2	A
USGS	11452500	2017-10-30 08:00	PDT	22.3	A
USGS	11452500	2017-10-30 08:15	PDT	22.3	A
USGS	11452500	2017-10-30 08:30	PDT	19.9	A
USGS	11452500	2017-10-30 08:45	PDT	22.9	A
USGS	11452500	2017-10-30 09:00	PDT	18.7	A
USGS	11452500	2017-10-30 09:15	PDT	18.2	A
USGS	11452500	2017-10-30 09:30	PDT	16.5	A
